rank,team,team_id,conference,conf_rank,record,home_record,away_record,cage_em,cage_o,cage_d,cage_t,barthag,wab,expected_win_pct,actual_win_pct,luck,sos,q1_record,q2_record,q3_record,q4_record,q1_wpct,best_win_net,bad_loss_count,cage_power_index,eff_grade,resume_score,suffocation,momentum,clutch_rating,consistency_score,off_identity,tourney_readiness,star_risk,dna_score,floor_em,ceiling_em,trend_arrow,trend_numeric,offensive_archetype,home_road_delta_pct,regression_risk,star_danger,three_pct_gap,efg_pct,opp_efg_pct,tov_pct,orb_pct,drb_pct,ftr,three_par,three_pct,ft_pct,close_wpct,net_rtg_l5,net_rtg_l10,updated_at,conference_name
282,Butler Bulldogs,2086,Big 12,7,2-1,1-0,1-1,-35.4,70.7,106.1,24.3,0.0093,-0.29,0.084,0.667,0.0,-4.85,0-0,0-0,1-1,0-0,,-3.8,0.0,31.7,F,51.7,59.1,0.0,73.6,100.0,,,,38.4,-47.4,-23.4,→ FLAT,0.0,balanced,50.0,0,0,0.0,46.4,53.6,12.6,8.3,91.7,14.3,28.6,25.0,0.0,1.0,6.6,6.6,2026-02-25 16:26 PST,Big 12
283,Florida International Panthers,2229,Missouri Valley Conference,15,1-1,1-0,0-1,-36.2,82.1,118.3,63.8,0.0148,0.33,0.623,0.5,0.0,1.67,0-0,0-0,1-0,0-0,,-5.5,0.0,28.6,F,52.1,55.9,0.0,54.4,100.0,,,,46.7,-48.2,-24.2,→ FLAT,0.0,balanced,100.0,0,0,0.0,50.9,53.4,13.5,20.0,80.0,45.3,28.3,26.7,66.7,0.5,1.6,1.6,2026-02-25 16:26 PST,Missouri Valley Conference
284,New Mexico Lobos,167,Independents,7,2-1,1-0,1-1,-36.2,67.8,104.0,67.6,0.0072,-0.63,0.219,0.667,0.0,-12.22,0-0,0-0,0-0,1-1,,-15.5,1.0,29.7,F,41.6,55.2,0.0,80.0,100.0,,,,49.0,-48.2,-24.2,→ FLAT,0.0,interior,50.0,0,0,0.0,43.6,55.0,18.5,21.9,78.1,38.2,38.2,28.6,57.1,,28.4,28.4,2026-02-25 16:26 PST,Independents
285,BYU Cougars,252,Southeastern Conference,13,1-2,1-1,0-1,-36.8,104.2,141.0,71.6,0.0299,0.43,0.16,0.333,0.0,7.45,0-1,1-0,0-0,0-0,0.0,5.4,0.0,24.4,F,58.8,30.2,0.0,57.6,100.0,,,,44.7,-48.8,-24.8,→ FLAT,0.0,balanced,50.0,0,0,0.0,47.2,57.6,11.7,35.3,64.7,28.2,38.0,33.3,85.0,,2.2,2.2,2026-02-25 16:26 PST,Southeastern Conference
286,Alabama Crimson Tide,333,Patriot League,10,2-0,1-0,1-0,-36.9,104.2,141.1,66.9,0.0297,0.37,0.717,1.0,0.0,-2.68,0-0,0-0,1-0,0-0,,-4.4,0.0,27.5,F,55.7,40.1,0.0,68.0,100.0,,,,,-48.9,-24.9,→ FLAT,0.0,balanced,0.0,0,0,0.0,51.7,56.6,11.5,33.3,66.7,63.8,51.7,33.3,81.1,,6.2,6.2,2026-02-25 16:26 PST,Patriot League
287,Sacred Heart Pioneers,2529,Metro Atlantic Athletic Conference,11,0-2,0-0,0-2,-37.4,86.5,123.9,68.5,0.0158,-0.06,0.411,0.0,0.0,21.9,0-1,0-0,0-0,0-0,0.0,,0.0,24.9,F,65.4,43.5,0.0,32.8,100.0,,,,38.0,-49.4,-25.4,→ FLAT,0.0,balanced,0.0,0,0,0.0,43.3,61.2,16.2,22.9,77.1,30.0,43.3,30.8,61.1,,-14.6,-14.6,2026-02-25 16:26 PST,Metro Atlantic Athletic Conference
288,Florida Gulf Coast Eagles,526,Missouri Valley Conference,16,2-0,2-0,0-0,-37.7,90.6,128.3,69.8,0.018,0.91,0.653,1.0,0.0,6.75,1-0,0-0,0-0,0-0,1.0,18.2,0.0,27.5,F,71.1,23.7,0.0,84.8,100.0,,,,,-49.7,-25.7,→ FLAT,0.0,balanced,100.0,0,0,0.0,48.6,54.9,11.0,27.5,72.5,18.6,42.9,26.7,53.8,1.0,4.3,4.3,2026-02-25 16:26 PST,Missouri Valley Conference
289,Wyoming Cowboys,2751,Independents,8,2-1,1-0,1-1,-37.9,85.4,123.3,66.9,0.0144,0.23,0.152,0.667,0.0,5.05,1-0,0-0,0-1,0-0,1.0,14.3,0.0,31.9,F,71.8,52.6,0.0,67.2,100.0,,,,62.4,-49.9,-25.9,→ FLAT,0.0,balanced,50.0,0,0,0.0,48.2,51.0,14.3,30.4,69.6,15.8,45.6,26.9,77.8,,11.4,11.4,2026-02-25 16:26 PST,Independents
290,Northwestern Wildcats,77,Pac-12,15,2-0,1-0,1-0,-38.1,74.6,112.7,65.0,0.0086,0.0,0.659,1.0,0.0,-46.4,0-0,0-0,0-0,1-0,,-46.4,0.0,21.7,F,17.6,47.9,0.0,61.6,100.0,,,,,-50.1,-26.1,→ FLAT,0.0,balanced,0.0,0,0,0.0,53.7,59.8,15.0,32.4,67.6,33.3,24.1,46.2,77.8,,6.2,6.2,2026-02-25 16:26 PST,Pac-12
291,Clemson Tigers,228,Big East,13,0-2,0-1,0-1,-38.2,98.5,136.7,64.5,0.0226,-0.18,0.299,0.0,0.0,12.4,0-1,0-0,0-0,0-0,0.0,,0.0,28.6,F,60.0,46.3,0.0,64.8,100.0,,,,50.9,-50.2,-26.2,→ FLAT,0.0,balanced,0.0,0,0,0.0,46.4,52.0,13.2,34.5,65.5,26.8,58.9,30.3,86.7,,-12.1,-12.1,2026-02-25 16:26 PST,Big East
292,South Carolina Gamecocks,2579,Patriot League,11,1-2,1-1,0-1,-38.4,71.8,110.2,68.3,0.0072,0.05,0.177,0.333,0.0,1.1,1-0,0-0,0-1,0-0,1.0,9.0,0.0,31.7,F,65.1,64.5,0.0,54.4,100.0,,,,43.8,-50.4,-26.4,→ FLAT,0.0,balanced,50.0,0,0,0.0,43.9,57.0,16.8,17.9,82.1,29.8,50.9,27.6,76.5,,-4.8,-4.8,2026-02-25 16:26 PST,Patriot League
293,Iona Gaels,314,Metro Atlantic Athletic Conference,12,1-1,1-0,0-1,-38.6,105.4,144.0,71.7,0.0269,-0.2,0.434,0.5,0.0,11.2,0-1,0-0,0-0,0-0,0.0,,0.0,28.8,F,59.3,50.1,0.0,60.0,100.0,,,,,-50.6,-26.6,→ FLAT,0.0,perimeter,100.0,0,0,0.0,54.4,50.0,16.4,31.1,68.9,23.5,50.0,41.2,75.0,,10.6,10.6,2026-02-25 16:26 PST,Metro Atlantic Athletic Conference
294,Texas State Bobcats,326,Mid-Eastern Athletic Conference,11,1-1,0-0,1-1,-38.9,71.0,109.9,63.1,0.0065,-0.62,0.077,0.5,0.0,-13.6,0-0,0-0,1-0,0-1,,-6.2,1.0,27.7,F,43.7,66.8,0.0,45.6,100.0,,,,33.5,-50.9,-26.9,→ FLAT,0.0,interior,-50.0,0,0,0.0,39.2,49.0,25.0,43.8,56.2,35.3,23.5,16.7,77.8,,11.0,11.0,2026-02-25 16:26 PST,Mid-Eastern Athletic Conference
295,Buffalo Bulls,2084,Mid-American Conference,11,1-2,0-1,1-1,-39.2,108.7,147.9,71.6,0.0282,0.11,0.148,0.333,0.0,4.68,0-1,0-0,0-0,1-0,0.0,-12.9,0.0,21.1,F,54.4,23.2,0.0,54.4,100.0,,,,63.8,-51.2,-27.2,→ FLAT,0.0,balanced,-50.0,0,0,0.0,43.4,57.6,17.8,48.6,51.4,48.5,48.5,27.3,78.8,0.5,1.2,1.2,2026-02-25 16:26 PST,Mid-American Conference
296,Oral Roberts Golden Eagles,198,Big Ten,6,1-1,1-0,0-1,-39.2,56.6,95.8,69.8,0.0046,0.02,0.709,0.5,0.0,-7.38,0-0,0-0,0-0,1-0,,-31.6,0.0,28.1,F,38.9,63.9,0.0,60.8,100.0,,,,44.6,-51.2,-27.2,→ FLAT,0.0,balanced,100.0,0,0,0.0,41.5,55.2,17.1,27.5,72.5,39.0,28.8,17.6,78.3,,-3.2,-3.2,2026-02-25 16:26 PST,Big Ten
297,Elon Phoenix,2210,Western Athletic Conference,13,0-1,0-1,0-0,-39.5,107.6,147.1,68.7,0.0267,-0.93,0.075,0.0,0.0,-15.1,0-0,0-0,0-0,0-1,,,1.0,19.1,F,41.8,29.2,0.0,44.0,100.0,,,,,-51.5,-27.5,→ FLAT,0.0,balanced,0.0,0,0,0.0,50.8,43.4,12.0,61.5,38.5,30.3,47.0,35.5,75.0,,-29.9,-29.9,2026-02-25 16:26 PST,Western Athletic Conference
298,Eastern Michigan Eagles,2199,Mid-American Conference,12,1-2,1-1,0-1,-40.5,84.8,125.3,66.5,0.0111,-0.12,0.158,0.333,0.0,16.05,0-1,0-0,0-0,0-0,0.0,,0.0,25.1,F,62.1,35.5,0.0,62.4,100.0,,,,38.8,-52.5,-28.5,→ FLAT,0.0,interior,50.0,0,0,0.0,40.2,61.2,15.5,25.0,75.0,37.7,36.1,31.8,65.2,,-4.2,-4.2,2026-02-25 16:26 PST,Mid-American Conference
299,Colorado State Rams,36,Independents,9,3-0,2-0,1-0,-40.6,85.0,125.6,66.3,0.0111,0.39,0.655,1.0,0.0,-11.68,0-0,0-0,0-0,2-0,,-9.2,0.0,23.2,F,49.0,42.0,0.0,51.2,100.0,,,,62.0,-52.6,-28.6,→ FLAT,0.0,balanced,0.0,0,0,0.0,52.6,47.9,16.8,31.4,68.6,29.3,50.0,31.0,76.5,,10.8,10.8,2026-02-25 16:26 PST,Independents
300,Minnesota Golden Gophers,135,Pac-12,16,2-1,1-0,1-1,-40.7,93.1,133.8,66.3,0.0152,0.54,0.168,0.667,0.0,11.42,1-0,0-1,0-0,0-0,1.0,18.8,0.0,34.7,F,76.9,62.8,0.0,71.2,100.0,,,,69.5,-52.7,-28.7,→ FLAT,0.0,perimeter,50.0,0,0,0.0,56.4,58.0,12.4,5.6,94.4,10.9,61.8,35.3,83.3,,30.6,30.6,2026-02-25 16:26 PST,Pac-12
301,Florida State Seminoles,52,Big East,14,2-1,1-1,1-0,-41.4,88.4,129.8,69.6,0.0119,-0.37,0.186,0.667,0.0,-6.8,0-0,0-0,0-1,1-0,,-12.1,0.0,27.9,F,51.0,48.1,0.0,77.6,100.0,,,,57.6,-53.4,-29.4,→ FLAT,0.0,balanced,-50.0,0,0,0.0,52.5,52.4,16.9,30.4,69.6,27.1,47.5,28.6,68.8,,10.5,10.5,2026-02-25 16:26 PST,Big East
302,Louisiana Ragin' Cajuns,309,Mid-Eastern Athletic Conference,12,1-3,1-1,0-2,-41.9,95.8,137.7,62.8,0.0152,0.05,0.039,0.25,-0.048,1.05,1-0,0-0,0-0,0-1,1.0,11.0,1.0,28.5,F,63.3,60.8,0.0,43.4,5.7,8.5,33.5,100.0,50.6,-79.9,-3.9,→ FLAT,0.0,balanced,50.0,0,0,0.0,49.1,49.9,17.7,47.8,52.2,14.8,44.4,29.2,75.0,,-6.6,-6.6,2026-02-25 16:26 PST,Mid-Eastern Athletic Conference
303,Iowa Hawkeyes,2294,Pac-12,17,1-1,1-0,0-1,-42.2,87.8,130.0,64.4,0.0108,-0.96,0.126,0.5,0.0,-8.75,0-0,0-0,0-0,0-1,,,1.0,21.9,F,45.5,43.4,0.0,45.6,100.0,,,,,-54.2,-30.2,→ FLAT,0.0,balanced,100.0,0,0,0.0,53.4,53.9,14.1,31.0,69.0,18.6,44.1,26.9,72.7,,-6.0,-6.0,2026-02-25 16:26 PST,Pac-12
304,St. Thomas-Minnesota Tommies,2900,Big Ten,7,0-1,0-0,0-1,-43.1,113.3,156.4,67.9,0.024,-0.02,0.429,0.0,0.0,30.4,0-1,0-0,0-0,0-0,0.0,,0.0,28.9,F,70.3,54.3,0.0,50.4,100.0,,,,,-55.1,-31.1,→ FLAT,0.0,balanced,0.0,0,0,0.0,62.1,55.6,16.2,27.0,73.0,34.5,37.9,36.4,40.0,,-2.9,-2.9,2026-02-25 16:26 PST,Big Ten
305,Lipscomb Bisons,288,Missouri Valley Conference,17,2-1,1-0,1-1,-43.3,92.8,136.1,27.0,0.0121,-0.45,0.071,0.667,0.0,-7.95,0-0,0-0,0-1,1-0,,-10.4,0.0,31.4,F,47.9,70.9,0.0,72.0,100.0,,,,78.3,-55.3,-31.3,→ FLAT,0.0,interior,50.0,0,0,0.0,60.7,54.9,20.8,12.5,87.5,35.7,21.4,33.3,60.0,,20.4,20.4,2026-02-25 16:26 PST,Missouri Valley Conference
306,Tennessee Volunteers,2633,Patriot League,12,2-1,1-0,1-1,-45.1,82.2,127.3,64.8,0.0065,-0.2,0.343,0.667,0.0,-3.3,0-0,0-0,1-1,0-0,,-1.5,0.0,27.0,F,53.3,49.4,0.0,74.4,100.0,,,,59.7,-57.1,-33.1,→ FLAT,0.0,balanced,50.0,0,0,0.0,48.4,54.2,22.7,42.9,57.1,22.2,38.1,29.2,57.1,,20.6,20.6,2026-02-25 16:26 PST,Patriot League
307,Wake Forest Demon Deacons,154,Big East,15,1-2,1-0,0-2,-45.1,48.5,93.6,51.4,0.006,-1.51,0.122,0.333,0.0,-12.92,0-0,0-0,0-1,0-1,,,1.0,25.2,F,43.1,64.0,0.0,45.6,100.0,,,,18.1,-57.1,-33.1,→ FLAT,0.0,balanced,100.0,0,0,0.0,31.1,52.6,9.5,34.5,65.5,15.6,51.1,26.1,57.1,,-9.7,-9.7,2026-02-25 16:26 PST,Big East
308,Cleveland State Vikings,325,Horizon League,20,0-3,0-2,0-1,-45.4,45.8,91.2,21.4,0.008,-1.23,0.0,0.0,0.0,-7.63,0-0,0-1,0-0,0-1,,,1.0,34.0,F,46.1,100.0,0.0,46.4,100.0,,,,0.0,-57.4,-33.4,→ FLAT,0.0,balanced,0.0,0,0,0.0,18.8,49.2,43.2,12.5,87.5,25.0,62.5,20.0,100.0,,-21.4,-21.4,2026-02-25 16:26 PST,Horizon League
309,Cincinnati Bearcats,2132,Southeastern Conference,14,1-1,0-0,1-1,-46.2,109.2,155.4,62.7,0.017,0.78,0.134,0.5,0.0,16.9,1-1,0-0,0-0,0-0,0.5,17.1,0.0,24.4,F,75.7,20.6,0.0,79.2,100.0,,,,68.2,-58.2,-34.2,→ FLAT,0.0,balanced,-50.0,0,0,0.0,46.8,57.0,5.0,45.8,54.2,21.0,38.7,33.3,76.9,,24.0,24.0,2026-02-25 16:26 PST,Southeastern Conference
310,Kansas State Wildcats,2306,Southeastern Conference,15,1-1,1-0,0-1,-46.4,98.5,144.9,67.9,0.0117,-0.72,0.022,0.5,0.0,6.0,0-0,0-0,0-1,0-0,,,0.0,22.1,F,56.3,38.4,0.0,52.8,100.0,,,,,-58.4,-34.4,→ FLAT,0.0,balanced,100.0,0,0,0.0,48.4,54.7,8.8,32.1,67.9,26.6,31.2,30.0,58.8,,-10.5,-10.5,2026-02-25 16:26 PST,Southeastern Conference
311,Montana Grizzlies,149,Conference USA,8,0-2,0-0,0-2,-46.6,102.1,148.7,63.7,0.0131,-0.37,0.056,0.0,0.0,-2.85,0-0,0-1,0-0,0-0,,,0.0,22.9,F,51.2,47.4,0.0,49.6,100.0,,,,45.6,-58.6,-34.6,→ FLAT,0.0,balanced,0.0,0,0,0.0,51.8,50.3,15.0,31.8,68.2,30.4,42.9,33.3,82.4,,-18.0,-18.0,2026-02-25 16:26 PST,Conference USA
312,Charlotte 49ers,2429,Atlantic Coast Conference,20,1-2,1-1,0-1,-47.0,63.8,110.8,22.4,0.0017,-0.23,0.047,0.333,0.0,-3.7,0-0,0-0,1-1,0-0,,-3.5,0.0,32.5,F,49.6,85.3,0.0,62.4,100.0,,,,41.5,-59.0,-35.0,→ FLAT,0.0,balanced,50.0,0,0,0.0,44.4,46.9,38.8,40.0,60.0,22.2,44.4,0.0,100.0,,5.6,5.6,2026-02-25 16:26 PST,Atlantic Coast Conference
313,Austin Peay Governors,2046,Missouri Valley Conference,18,2-0,0-0,2-0,-47.1,81.5,128.6,63.1,0.0052,0.41,0.675,1.0,0.0,1.6,0-0,0-0,1-0,0-0,,-3.0,0.0,24.1,F,58.6,22.3,0.0,100.0,100.0,,,,55.4,-59.1,-35.1,→ FLAT,0.0,balanced,-100.0,0,0,0.0,44.7,60.3,6.8,35.3,64.7,40.4,28.1,18.8,60.9,1.0,4.0,4.0,2026-02-25 16:26 PST,Missouri Valley Conference
314,Central Connecticut Blue Devils,2115,Sun Belt Conference,10,1-1,1-0,0-1,-47.3,73.6,120.9,71.2,0.0033,-0.56,0.026,0.5,0.0,0.9,0-0,0-0,0-1,0-0,,,0.0,22.7,F,53.3,52.0,0.0,40.8,100.0,,,,,-59.3,-35.3,→ FLAT,0.0,balanced,100.0,0,0,0.0,35.5,53.3,22.7,35.0,65.0,27.3,43.6,20.8,80.0,,-14.7,-14.7,2026-02-25 16:26 PST,Sun Belt Conference
315,Western Illinois Leathernecks,2710,Southland Conference,10,0-2,0-2,0-0,-48.5,91.7,140.2,64.5,0.0075,-0.36,0.025,0.0,0.0,-11.98,0-0,0-1,0-0,0-0,,,0.0,20.6,F,45.9,45.0,0.0,47.2,100.0,,,,,-60.5,-36.5,→ FLAT,0.0,balanced,0.0,0,0,0.0,51.0,51.9,17.9,22.2,77.8,31.2,33.3,31.2,66.7,,-23.2,-23.2,2026-02-25 16:26 PST,Southland Conference
316,Queens University Royals,2511,Missouri Valley Conference,19,2-1,1-0,1-1,-49.4,95.4,144.8,22.8,0.0082,0.05,0.341,0.667,0.0,0.85,0-0,0-1,1-0,0-0,,-1.3,0.0,24.3,F,55.8,43.8,0.0,69.6,100.0,,,,57.2,-61.4,-37.4,→ FLAT,0.0,balanced,50.0,0,0,0.0,54.2,55.6,6.8,0.0,100.0,33.3,25.0,33.3,100.0,,10.3,10.3,2026-02-25 16:26 PST,Missouri Valley Conference
317,Creighton Bluejays,156,Big 12,8,1-1,0-0,1-1,-49.4,69.7,119.1,69.5,0.0021,-0.25,0.006,0.5,0.0,8.0,0-1,0-0,0-0,0-0,0.0,,0.0,28.0,F,60.3,67.7,0.0,51.2,100.0,,,,56.0,-61.4,-37.4,→ FLAT,0.0,balanced,-50.0,0,0,0.0,37.7,48.4,24.4,16.7,83.3,34.0,41.5,27.3,66.7,,-14.8,-14.8,2026-02-25 16:26 PST,Big 12
318,Saint Louis Billikens,139,Big Ten,12,1-2,1-0,0-2,-49.5,86.7,136.2,69.7,0.0055,0.87,0.076,0.333,0.0,21.05,1-1,0-0,0-0,0-0,0.5,20.5,0.0,29.9,F,76.2,52.1,0.0,75.2,100.0,,,,42.7,-61.5,-37.5,→ FLAT,0.0,balanced,100.0,0,0,0.0,44.5,59.8,21.7,22.9,77.1,29.1,38.2,23.8,81.2,,5.2,5.2,2026-02-25 16:26 PST,Big Ten
319,East Carolina Pirates,151,Atlantic Coast Conference,21,0-2,0-1,0-1,-49.5,66.6,116.1,66.8,0.0017,-0.72,0.097,0.0,0.0,-15.88,0-0,0-0,0-1,0-0,,,0.0,19.6,F,43.7,37.8,0.0,59.2,100.0,,,,,-61.5,-37.5,→ FLAT,0.0,balanced,0.0,0,0,0.0,38.2,52.6,18.4,31.6,68.4,41.8,36.4,20.0,60.9,,-11.0,-11.0,2026-02-25 16:26 PST,Atlantic Coast Conference
320,IU Indianapolis Jaguars,85,Horizon League,21,0-2,0-1,0-1,-49.9,84.9,134.8,47.2,0.0049,-0.36,0.045,0.0,0.0,4.55,0-0,0-1,0-0,0-0,,,0.0,22.5,F,55.5,50.9,0.0,44.0,100.0,,,,35.9,-61.9,-37.9,→ FLAT,0.0,perimeter,0.0,0,0,0.0,50.0,50.9,17.0,28.6,71.4,9.4,50.0,50.0,33.3,,-17.3,-17.3,2026-02-25 16:26 PST,Horizon League
321,Saint Peter's Peacocks,2612,Metro Atlantic Athletic Conference,13,0-2,0-0,0-2,-50.2,79.9,130.1,65.6,0.0037,-0.8,0.177,0.0,0.0,-11.2,0-0,0-0,0-0,0-1,,,1.0,21.6,F,44.1,49.7,0.0,53.6,100.0,,,,40.9,-62.2,-38.2,→ FLAT,0.0,balanced,0.0,0,0,0.0,46.4,52.0,14.7,38.5,61.5,29.1,36.4,35.0,75.0,,-10.6,-10.6,2026-02-25 16:26 PST,Metro Atlantic Athletic Conference
322,Oregon State Beavers,204,America East Conference,12,1-0,1-0,0-0,-50.6,93.6,144.2,67.4,0.0069,0.82,0.814,1.0,0.0,-3.95,1-0,0-0,0-0,0-0,1.0,11.9,0.0,23.6,F,63.0,30.7,0.0,82.4,100.0,,,,,-62.6,-38.6,→ FLAT,0.0,balanced,100.0,0,0,0.0,52.9,56.9,17.4,38.8,61.2,23.2,42.0,37.9,62.5,,14.5,14.5,2026-02-25 16:26 PST,America East Conference
323,Lehigh Mountain Hawks,2329,Independent,8,1-2,1-0,0-2,-51.4,91.0,142.4,25.0,0.0058,0.96,0.009,0.333,0.0,36.3,1-1,0-0,0-0,0-0,0.5,47.0,0.0,27.6,F,93.2,46.6,0.0,49.6,100.0,,,,28.2,-63.4,-39.4,→ FLAT,0.0,balanced,100.0,0,0,0.0,39.3,61.8,6.9,12.5,87.5,7.1,35.7,20.0,100.0,,-15.6,-15.6,2026-02-25 16:26 PST,Independent
324,Northern Illinois Huskies,2459,Mid-American Conference,13,1-2,0-1,1-1,-51.6,99.9,151.5,64.7,0.0083,-0.11,0.174,0.333,0.0,23.6,0-2,0-0,0-0,0-0,0.0,,0.0,20.1,F,69.3,20.9,0.0,66.4,100.0,,,,62.4,-63.6,-39.6,→ FLAT,0.0,balanced,-50.0,0,0,0.0,51.8,61.4,16.7,27.3,72.7,28.1,40.4,21.7,62.5,,-4.6,-4.6,2026-02-25 16:26 PST,Mid-American Conference
325,Auburn Tigers,2,Patriot League,13,1-2,1-0,0-2,-51.7,94.6,146.3,67.5,0.0066,-0.75,0.164,0.333,0.0,-16.67,0-0,0-0,0-0,1-1,,-12.2,1.0,23.4,F,37.2,55.5,0.0,68.8,100.0,,,,63.3,-63.7,-39.7,→ FLAT,0.0,interior,100.0,0,0,0.0,54.7,52.0,21.6,40.0,60.0,50.9,35.8,42.1,77.8,,-3.8,-3.8,2026-02-25 16:26 PST,Patriot League
326,Georgia Tech Yellow Jackets,59,Big East,16,0-2,0-1,0-1,-52.2,74.5,126.7,65.0,0.0022,-0.84,0.076,0.0,0.0,-13.0,0-0,0-0,0-0,0-1,,,1.0,23.4,F,43.0,54.2,0.0,66.4,100.0,,,,,-64.2,-40.2,→ FLAT,0.0,balanced,0.0,0,0,0.0,48.4,54.5,23.2,34.5,65.5,19.7,29.5,16.7,91.7,,-33.2,-33.2,2026-02-25 16:26 PST,Big East
327,North Florida Ospreys,2454,Missouri Valley Conference,20,0-2,0-1,0-1,-52.4,82.9,135.3,64.8,0.0036,-0.91,0.314,0.0,0.0,-7.0,0-0,0-0,0-0,0-1,,,1.0,10.1,F,46.5,29.2,0.0,0.0,100.0,,,,,-64.4,-40.4,→ FLAT,0.0,balanced,0.0,0,0,0.0,54.4,60.4,16.1,34.4,65.6,24.6,47.4,37.0,64.3,0.0,-4.7,-4.7,2026-02-25 16:26 PST,Missouri Valley Conference
328,Utah Utes,254,Southeastern Conference,16,1-2,0-2,1-0,-52.4,71.4,123.8,69.6,0.0018,-0.77,0.06,0.333,0.0,5.5,0-1,0-0,0-1,0-0,0.0,,0.0,28.5,F,61.8,70.2,0.0,55.2,100.0,,,,65.0,-64.4,-40.4,→ FLAT,0.0,balanced,-100.0,0,0,0.0,52.2,55.0,26.8,13.3,86.7,34.8,39.1,33.3,68.8,0.5,2.5,2.5,2026-02-25 16:26 PST,Southeastern Conference
329,Louisiana Tech Bulldogs,2348,Missouri Valley Conference,21,1-1,1-0,0-1,-52.9,60.3,113.2,65.2,0.0007,-0.33,0.352,0.5,0.0,0.33,0-0,0-1,0-0,0-0,,,0.0,23.5,F,53.0,61.9,0.0,42.4,100.0,,,,,-64.9,-40.9,→ FLAT,0.0,balanced,100.0,0,0,0.0,35.1,56.0,26.7,36.4,63.6,33.3,35.1,20.0,78.9,,2.1,2.1,2026-02-25 16:26 PST,Missouri Valley Conference
330,Jackson State Tigers,2296,Southwestern Athletic Conference,12,1-1,1-0,0-1,-53.0,71.4,124.4,67.1,0.0017,-0.81,0.057,0.5,0.0,-2.43,0-0,0-0,0-0,0-1,,,1.0,22.5,F,49.1,59.1,0.0,44.8,100.0,,,,,-65.0,-41.0,→ FLAT,0.0,balanced,100.0,0,0,0.0,42.6,49.6,25.2,35.3,64.7,48.1,38.9,19.0,73.1,,-9.2,-9.2,2026-02-25 16:26 PST,Southwestern Athletic Conference
331,Old Dominion Monarchs,295,Mid-Eastern Athletic Conference,13,1-2,1-0,0-2,-53.5,100.7,154.2,68.4,0.0074,-0.48,0.246,0.333,0.0,0.8,0-0,0-1,0-0,0-0,,,0.0,18.5,F,53.3,33.1,0.0,55.2,100.0,,,,44.1,-65.5,-41.5,→ FLAT,0.0,balanced,100.0,0,0,0.0,50.0,56.8,11.0,41.2,58.8,28.6,25.7,22.2,90.0,,5.1,5.1,2026-02-25 16:26 PST,Mid-Eastern Athletic Conference
332,SIU Edwardsville Cougars,2565,Southland Conference,11,0-2,0-0,0-2,-53.9,83.0,136.9,60.0,0.0032,-0.19,0.009,0.0,0.0,-5.82,0-1,0-0,0-0,0-0,0.0,,0.0,21.1,F,49.5,57.9,0.0,36.8,100.0,,,,28.5,-65.9,-41.9,→ FLAT,0.0,balanced,0.0,0,0,0.0,50.0,50.9,23.5,28.6,71.4,22.0,48.0,33.3,27.3,,-28.6,-28.6,2026-02-25 16:26 PST,Southland Conference
333,Omaha Mavericks,2437,Big Ten,8,1-1,1-0,0-1,-54.2,71.0,125.2,21.2,0.0015,-0.92,0.007,0.5,0.0,-19.2,0-0,0-0,0-0,0-1,,,1.0,27.1,F,39.5,84.1,0.0,50.4,100.0,,,,,-66.2,-42.2,→ FLAT,0.0,perimeter,100.0,0,0,0.0,50.0,49.6,15.4,0.0,100.0,0.0,45.5,60.0,63.6,,13.9,13.9,2026-02-25 16:26 PST,Big Ten
334,North Carolina Central Eagles,2428,Southern Conference,8,1-2,1-0,0-2,-54.5,114.2,168.7,66.6,0.0111,-0.59,0.01,0.333,0.0,21.35,0-1,0-0,0-1,0-0,0.0,,0.0,14.9,F,65.1,19.4,0.0,37.6,100.0,,,,45.9,-66.5,-42.5,→ FLAT,0.0,balanced,100.0,0,0,0.0,46.7,52.3,19.9,42.9,57.1,31.7,25.0,13.3,57.9,,-7.1,-7.1,2026-02-25 16:26 PST,Southern Conference
335,Kansas City Roos,140,Big Ten,9,0-2,0-0,0-2,-57.3,76.2,133.5,72.9,0.0016,-0.18,0.004,0.0,0.0,6.25,0-1,0-0,0-0,0-0,0.0,,0.0,21.0,F,56.4,54.5,0.0,41.6,100.0,,,,38.1,-69.3,-45.3,→ FLAT,0.0,balanced,0.0,0,0,0.0,42.7,54.7,17.9,20.0,80.0,25.8,50.0,22.6,37.5,,-33.0,-33.0,2026-02-25 16:26 PST,Big Ten
336,Fresno State Bulldogs,278,Independents,10,0-3,0-1,0-2,-57.8,84.2,142.0,67.5,0.0024,-0.21,0.345,0.0,0.0,32.35,0-2,0-0,0-0,0-0,0.0,,0.0,20.6,F,71.5,44.7,0.0,39.2,100.0,,,,46.5,-69.8,-45.8,→ FLAT,0.0,balanced,0.0,0,0,0.0,53.4,64.9,18.0,25.8,74.2,19.0,36.2,38.1,72.7,,-9.2,-9.2,2026-02-25 16:26 PST,Independents
